# prefix=N10_20260424_200952_job5490040_node_00_i9n11_w001 run_id=1 seed=12346 L=2.2522851572390947 best_feas=1.1965876600681936e-11 N=10
i,cx,cy,theta_rad
0,0.0051454489722256597,0.15191960092423387,4.4513604402279912
1,-0.79655847470792907,0.76507336028263961,3.4969482182120735
2,-0.32149192623547862,0.68038041721207831,4.7280927219035647
3,0.17736991186437667,-0.72060562270032247,2.0643501780691493
4,0.74891950402402407,-0.90815201450318039,5.9254989871016699
5,-0.31748066187312368,-0.18636840867818982,1.6044539064069683
6,0.90793572599967043,0.2454010367945382,1.2873522736028153
7,0.31101647064641619,-0.45114635633406042,5.1363000913818535
8,-0.90981587372926032,-0.74297638589694115,4.8368150797248992
9,0.87104220677998956,0.7892972805025158,1.2738677582367197
