# prefix=N10_job5489985_node_03_i12n7_w001 run_id=25 seed=12370 L=2.39375614543426 best_feas=0.00062373861537192918 N=10
i,cx,cy,theta_rad
0,0.7432012488584554,0.70105065531966415,1.7462258626275495
1,0.78581854145225072,-0.91661164724584021,5.9802016905706612
2,0.29873038390865037,-0.3366217255905708,5.118356439739566
3,-0.94043315484296885,-0.77297605234649447,4.4366065361020919
4,0.081404049912032386,-0.78688403818225838,4.1942450599574892
5,-0.5318527877114918,-0.44312277396893079,5.3394803264104018
6,-0.77328451202736981,0.79885790074458796,5.0161508939881099
7,0.35813111449643203,0.2115390795306604,4.8451988698349906
8,-0.80428130659916697,0.088502626164743609,2.7662407750141469
9,-0.27958175190130002,0.1985025528249085,5.9010894696622112
