# prefix=N25_job5490721_task6 run_id=6 seed=12351 L=3.3188992552744212 best_feas=2.6891465703501587e-06 N=25
i,cx,cy,theta_rad
0,-0.033274802825774524,0.071255387183748103,2.6694841394596929
1,1.4316147972882736,0.49890752792060977,0.89960044889507973
2,-0.14945916662436315,0.37290625664611621,6.2812424616155278
3,-1.2446340144103456,0.15185176776119236,6.0787545673663965
4,0.70703067024051469,-1.4362011100305827,6.0451548006027753
5,-1.2997752206529232,-1.4532905530208882,0.083678910802421971
6,0.24800376924320325,-1.0113125902589475,5.2518572949283033
7,1.3160536450697307,-1.4065668962306772,6.0232794806268766
8,1.3239403988998866,0.02320490981866637,3.5371249976445456
9,-0.75411910611014854,0.40237298532358534,5.5803804896458598
10,0.74363717504557525,1.0563554068297549,2.0400780552282756
11,-0.83317338744857306,1.2845221704145489,1.1186398688325538
12,0.91100116821277,-0.20352069018360261,0.95805816038157499
13,-1.3243372461501266,1.1146547707386623,2.8088876154986262
14,1.1309240587583222,1.449551976233024,3.7234785337665324
15,-0.2799762749552609,1.4262498386027878,2.4412863688851871
16,0.46266067214457962,-0.37966892557700349,2.0139473367259764
17,-0.42634389935403655,-0.89286581521450858,0.81169102343763422
18,-0.55825698942057589,-0.1549545895516331,1.560233534030758
19,0.9637486447572694,0.39721141289492595,1.4479880520117863
20,0.16803995772855268,1.2938981581018576,5.1725447296876172
21,-0.25987480445684646,-1.4451917193035482,5.8673145230835058
22,-0.69086934009598566,-1.3963040051093114,0.79103654136383883
23,-1.3173039275933895,-0.54977788314494458,0.43366612666288035
24,1.1829486919286469,-0.5193302465362849,2.8727646947920351
