# prefix=N10_20260424_193109_job5489989_node_03_i12n7_w001 run_id=25 seed=12370 L=2.0858974328842566 best_feas=4.9979551386448334e-06 N=10
i,cx,cy,theta_rad
0,-0.82364704029762015,0.12309921577648895,4.41843855458756
1,0.070873131458541905,0.75994032255710653,2.2014761323074201
2,-0.19961934106240586,-0.66436834453452476,1.9720474329489159
3,0.24914492983743936,-0.2459128779049122,2.8929124758614688
4,0.77199900826724643,-0.71654127259392808,1.9883775739147194
5,-0.8121639582249689,0.59782361746937696,5.2864607665247947
6,0.71823238742422824,-0.21255222477130431,5.8952307861653175
7,0.45200207853440871,0.4030702012483765,5.5942367612537778
8,-0.71285714386182752,-0.31223550591533461,2.7188128042788473
9,0.23943288587903094,0.13753192026076855,1.410039861741808
