# prefix=N10_20260424_200952_job5490040_node_03_i9n18_w001 run_id=25 seed=12370 L=2.7875408144948977 best_feas=8.6993347526366366e-05 N=10
i,cx,cy,theta_rad
0,-0.45186864610430821,-0.97532819044848673,1.4246641886203291
1,0.39082079051482671,0.035648441523456573,5.6722599267900344
2,0.83393007152090948,0.81177653290180318,5.5182294807115326
3,-0.5060390323606937,0.025771646882597487,4.3653253669941892
4,0.10150757926154753,-0.75871828165113753,4.0768161336088786
5,0.78396637561784011,-0.4708426251300083,5.9631012886965475
6,-1.0464507782189596,0.47022539624460613,2.9565989159344754
7,-1.0215783810914891,-0.4932371280317745,4.7231398381349985
8,-0.29963652095622439,0.94371343566201982,3.2588598015570689
9,0.34425334167719635,1.0957434130458215,2.5560316404225767
