# prefix=N25_job5490041_task8 run_id=8 seed=12353 L=3.2266354749876616 best_feas=1.9949916887587124e-05 N=25
i,cx,cy,theta_rad
0,1.0437312044786671,0.74257277287477907,0.29649340163557697
1,-0.79458098918984865,-0.80480125106700307,2.9641145669111921
2,-0.59114591672883754,-0.075638035997088474,5.1171709204238907
3,-0.46719333247202049,-0.53076255749169454,4.0076877389402705
4,-0.74527397742014323,-0.33410654575143511,2.1145444701932332
5,-1.2807608559302448,-1.3963368944694525,0.41815641262868658
6,0.30330456069366751,0.34405604941729806,5.7297736974022939
7,0.22123752510842584,-1.3178812804127018,5.918510806927066
8,-0.67572530130861075,0.91217846433399774,2.9141684613161041
9,-0.038978998741270844,0.58427519855558119,2.0088961328142689
10,-0.53113082928853683,-1.2792125964838499,4.2903755967795147
11,1.2858574314060378,1.3531991189165138,3.5144325048725351
12,0.55297843884253695,1.3347501990880302,2.4071307710454151
13,-1.2053353473103601,0.90074643762189299,0.50976119574976542
14,0.60008053980551535,-0.32821643987788651,3.7812471087505335
15,1.2695242796432198,-1.3862984442414814,5.9760282220915952
16,1.2086710766132389,-0.29674558375491644,3.0408819132516904
17,0.05463345989502566,-0.48726398838379975,5.6802631844262104
18,-1.248767079262739,0.59653144259535218,3.7014028094746845
19,0.85646240905812809,-1.3136795303587916,0.43785060800311526
20,1.2797584535149304,0.48309248533000032,3.4623495791893371
21,-0.2987290750397576,1.0556713749861686,5.4742623617681332
22,-0.94683160392989407,1.2820718614072799,5.136321940839327
23,-1.2758750543268509,0.028533547706593592,2.8378239726222909
24,0.9337008635597609,-0.05152265132384163,0.40086805169943912
