# prefix=N25_job5490721_task6 run_id=6 seed=12351 L=3.324825697006323 best_feas=6.0001517792136726e-07 N=25
i,cx,cy,theta_rad
0,-1.3849306444777325,-1.4278471290044377,5.6074279879210271
1,-0.10654613802675938,1.4290150691137149,2.6633699176242924
2,0.57265924484862407,-1.3546170554536821,5.3755188118118822
3,-1.1543245870252681,0.89780933730744661,0.54958896623067577
4,-0.36136277838805131,0.034078331699110238,2.0375553088324079
5,-1.3034024778044679,-0.18058413094180489,5.286169956572877
6,0.89857944975213044,1.329531506937133,5.0299780602154804
7,1.1730935702319496,0.10979275980462845,5.6375775926862044
8,-1.4300741295017643,0.37546546456313734,5.2121258747164658
9,0.78730325843312976,-0.29040322859101447,6.2419534896061784
10,0.21278088041746565,-0.0021875398061616015,2.4719516456081552
11,1.4534941939554866,-1.2066329510513385,2.1750704838291064
12,0.56678768950721403,-0.70889675245521844,4.6842503209773465
13,-0.61356934060780066,-1.0395549543084799,2.4588311101604572
14,-0.49417239659750373,0.59547111051757229,2.1209746403203429
15,-0.14442277913725959,0.68805037147270465,3.9807979953801942
16,0.0046331672817351705,-0.88565555765559867,5.5706852563993037
17,-0.75784456110842069,1.442164096469772,3.4888234345068758
18,0.55816491964862525,0.61647699083118002,3.0996142345945712
19,-0.6251768183430243,-0.46983130622055008,3.773386675738168
20,0.23577751418227583,-1.2873715816747306,2.0426716486941681
21,0.63738256862705367,0.94894401735456813,0.63050717029745584
22,1.3141464253308901,-0.24270465750510078,3.5153426810464512
23,1.0519666576837825,0.74762896612520346,5.4608751532912887
24,-1.0691375472913844,-0.54069667462654414,2.3077621491874165
