# prefix=N10_job5489985_node_03_i12n7_w001 run_id=25 seed=12370 L=2.321943461071232 best_feas=7.3260769503761297e-07 N=10
i,cx,cy,theta_rad
0,0.74397575347638423,0.79736734979331791,1.8884410495446811
1,0.76958200848578906,-0.54304259558682388,5.8960008763267862
2,0.47952099668461728,0.012269906881419393,5.2955722412195838
3,-0.64722461757847105,-0.77863829414279606,4.5142439268422505
4,0.27459482227381493,-0.75554281790838096,4.223295923715642
5,-0.23984557306042881,-0.30200799206790035,4.7548134722649475
6,-0.44237252717911002,0.26515907084125934,4.8293621214049303
7,-0.18557503740183781,0.81633802292912117,4.9955757014624815
8,-0.76238637660126007,-0.15802246779030013,2.7414862975823593
9,-0.81899992938340826,0.39967208482682487,0.33056763050573673
