# prefix=N157_job5048560_task157 run_id=157 seed=12345 L=11.049053038674407 best_feas=0 N=157
i,cx,cy,theta_rad
0,5.0419616573008215,1.1990433208013995,3.0098551736075487
1,-2.2895174543881263,-2.6188398397829911,6.2197570506347351
2,-3.1078909224004283,3.002020583130073,4.2571707716176697
3,4.585188191769471,-2.1188739476002789,5.407072208449021
4,-0.80359969542900833,3.7500230603164915,5.0469141485479057
5,-3.1942842579891555,1.6392346491489165,2.0327874842828648
6,-1.6381187343113262,3.0666523625573388,1.4416960543932555
7,5.1374627232705947,-2.5845132167641416,3.1402771746060338
8,2.8539097851992112,2.8085296772296582,3.916298500688205
9,3.8736313380213945,2.7764434930860844,6.1674651547071901
10,-5.1247679541264191,-0.72691399631548925,3.7529621357244944
11,0.39559061517076088,5.110693590767676,2.3457674753987519
12,-4.3112244897222345,4.7074474185027277,4.0528173843443867
13,3.279362231456048,-2.475510158646804,0.64552593369474009
14,2.5643237674275223,2.2770156103812571,2.6398028386787185
15,0.4942524211579194,-1.974150550419469,6.2594505129426885
16,-4.1579252229310777,1.5618093522277507,0.023927196246196658
17,1.1836135797839373,3.7821993454132112,5.9029030917142569
18,-1.043398170882444,3.2667456110285302,2.9483556804389983
19,1.3382026216377561,-2.1087071646253346,5.2909160808191569
20,-4.2540539306374443,4.1348585754246239,3.171713872049478
21,5.0959102036917834,-0.34393031679366803,3.260043922223232
22,0.010527500447842786,-2.7948626778213201,2.9494216012160117
23,-3.5036348599353202,3.8174881163054826,0.13451230965475444
24,-2.0941861167037561,4.1863716692074791,1.7186474199773729
25,-4.3282023521812834,-0.56020046616304242,5.6075242500933298
26,4.1824452510847143,-2.7154015721877731,2.6753283339668337
27,-5.2287400460947389,3.4694148455871838,5.6683966258734086
28,-4.5973829137735587,3.1047845993744936,2.1428213553218947
29,2.2305060978114266,5.2642862634187635,3.5479039994719748
30,4.444661923811104,1.7172655526909679,2.2025566845185485
31,-1.4503109650155275,-5.0364808025574686,4.8203270021549169
32,3.6894846244396056,3.9400875621199578,6.2721078485517889
33,1.5240035444394699,1.0989596041192538,0.027744880196817728
34,-0.39110792489536861,5.2128562765083561,2.6396624036800902
35,-1.4707516893815697,-1.9847589548607463,2.9500602050564448
36,-3.3826647879910317,-3.6669934392572063,3.5829361840939642
37,4.0882299686214223,0.18139824848949809,5.5078007869359515
38,3.5841687168727931,-3.0024324211003162,1.6768129983445041
39,2.1760595752588738,-4.5164149274968155,0.71483085947060498
40,-3.7098350873723192,-2.4884740265818621,0.26422459221201983
41,-4.8743214651210485,0.79277893503823449,0.78419928692354812
42,4.3501761466192868,3.6576542385316668,0.50174510487753921
43,2.4367515220647347,-3.5715664377051954,4.6698893782432442
44,-2.1322987166634184,-5.1641683527337756,6.2366855591743162
45,0.83431931746079102,2.733008835555466,4.7066202032552242
46,4.9831517280747599,1.7606591557695996,0.061337507275232461
47,1.7933389196935643,1.9432310168743689,5.7928818742123855
48,0.11942507508789424,2.2767904040927913,5.7431191104126649
49,0.10624063091802272,-0.0055201189248121341,2.9097330159556027
50,3.048958449987746,2.0664793494179157,3.7297073993784999
51,-3.1640156903763068,-0.63997962591665258,0.77956429295990337
52,-1.4508522680239015,-4.2240558748430619,4.4839202051158438
53,0.98270788477746973,-0.1554947594591215,1.2058401418717712
54,3.3041253621735529,-0.78325513955082116,1.9788095549784215
55,2.1227068805343361,3.1533052168824289,4.6788822668268253
56,-1.6667979513407394,0.646084149180985,3.8713971552605848
57,3.8956669092065215,-4.5158792554739113,4.2933685646815594
58,-0.49501263724673444,2.5307577189477484,5.1840127364901205
59,1.1794985798947892,-2.8098174472839461,0.34706300683901808
60,-2.3216835556945625,-0.89627274736365947,2.1796760256439502
61,-0.24665625504757388,-2.2968110246740063,4.4248210286040788
62,-1.1302525501382727,1.0947954827410284,1.109849795411644
63,-4.84467139731575,-0.20420359819578973,5.3725106954906048
64,-0.56938999935902679,4.3353791311638501,4.3121084646095484
65,4.6623018365711797,2.4896069384821602,0.44065166230571262
66,4.8888368073939201,-4.5959377762997686,0.23059026712675862
67,-2.6280847287040165,1.8102016047571112,2.9388156306939428
68,-5.0383388178222965,-4.6183864742235983,2.6740059160041132
69,-3.0000329441761351,-3.0828006960098415,4.5761138748476862
70,1.6635159656558236,3.994264144803485,4.209945895339688
71,0.16814652253011309,-3.5723574781150109,3.4956741510362934
72,2.9085302517864688,4.4667851635592255,0.42981916837775003
73,1.9451409213230972,-0.33165613724967402,6.2643778661778358
74,-4.1764225643224666,-3.7611003109027195,5.2460547812104279
75,0.63814689795940749,1.4759170079936943,3.4518969873522738
76,2.7358807006908483,1.4237854537787076,2.1610065391484188
77,0.12621321093759563,1.2842042822846627,0.54795439835140169
78,-1.0246631683376337,-1.2697955227185853,0.30255477870193809
79,4.7984945437606701,-3.0296794897050874,2.2850456990995025
80,-3.0084493694405459,4.578351632230846,3.0677438000271846
81,1.010652255268337,-4.0221596757634499,4.0665961567693838
82,-4.3174053667401644,-1.8464763626032721,2.9207712632129241
83,0.81536035913477733,-3.2725547314408638,4.240588893235298
84,-3.4386065040746088,-1.6353422937427553,1.501622186817428
85,1.4664630033080814,-1.5709833288224329,0.8275333955898535
86,1.6207347069421625,-0.55339335937915113,1.9674972270031286
87,-2.344467800221353,2.1176383677151684,4.1384687267465576
88,-1.0282969382381559,-3.6556695117092013,0.76214114494868879
89,-0.45758712860934586,1.0054760545103176,4.1168198042031729
90,0.27060482878271608,-0.87646504922531632,4.9503577400858285
91,-4.3794486908503094,-2.904555223954552,4.3852636997308654
92,-4.5751055805031511,2.4506849104111024,1.4172692880626254
93,-1.1024632247495283,4.7117661026153153,0.25603073749389782
94,-2.2989302363761417,1.0390947053194031,2.00189933380963
95,1.9662289831062121,-3.2651119192254319,3.3597262890957298
96,-0.91154971312741384,0.33641751028233197,4.8965753172330926
97,0.088785468539432422,-1.6148607542713767,0.53140741351782927
98,2.0847207025515115,-1.3627870511348514,4.138945567765691
99,5.0874835668679852,-5.1414032857201502,1.3639907611353528
100,-2.6591760469557855,-3.8181527586268182,3.5306589706066518
101,-3.5462792895851787,-1.0641558015556307,1.432702520460631
102,3.1840508053436349,3.9906116014544457,2.2823703832352518
103,4.872201635419998,4.3769823423677394,5.7472929711356944
104,-4.6335716331827967,0.53845014716591511,4.845162229791522
105,-4.1047853545363138,2.8477231052979501,5.6846379802687261
106,3.3754738227104331,0.64131732544236264,2.3234418953732536
107,-5.2181259556889703,1.9686928627877311,4.4911768412223578
108,1.1532045910221933,3.2394029664104025,4.2374220706001386
109,2.8932716221477945,-0.35884581475485844,0.55360742479485048
110,3.9237319964617434,5.0904818825907467,1.0611336288134652
111,-3.430855503954529,-2.8364485563298092,5.246339931675128
112,-3.5406323472890877,0.8571638903810157,1.3579712506992982
113,4.3009339190814506,-0.72014863897522985,3.5992378492393766
114,-2.6133612224295928,-0.0044817077162200847,4.2104378842477015
115,3.5254095524435067,-5.3081039962490246,0.088432467366247824
116,-3.7973316290001269,-4.6331824284788405,6.1732588122288226
117,-5.0381847628920946,4.6652271509769543,2.9208481222425129
118,0.69456456023589608,3.3155920010566682,0.57768290101093389
119,-1.6921119477997242,2.4749633955317121,3.7333668251794796
120,-4.8880597946131106,-2.46951042850419,2.5629561850893818
121,-2.6863388689700329,3.4499728436300474,4.5504477852184273
122,2.7894828119069093,-4.4587586214575747,2.906653732893612
123,-3.3964345857746707,0.054607544023725141,5.3521595323712523
124,3.3067747755126069,3.1298632671541085,5.4655673331718235
125,4.3591343215001652,-3.9125438288020327,1.1014323360145775
126,-5.1882352523863711,5.2064803963731734,4.2512336480850141
127,-3.0198176806945294,2.0864154769598628,1.1210447833229222
128,3.6034114695127135,-2.0258128370992137,0.30785659623501377
129,-2.8023808672553354,-4.7408295967632226,2.3854364541131958
130,-1.3245733328090841,4.3710014915259281,2.5576250051298151
131,-4.9949784284471903,-2.0000246228343688,0.70335281497576263
132,3.5801627860926732,0.021339253697779392,4.1908274419425098
133,2.7729357089432352,0.79971499993118322,5.3762059675305398
134,0.55527323671763351,-4.9650035929068261,1.9611083354123027
135,3.7217731450914515,1.7736069136068191,6.2413096755737421
136,-0.94992127333367704,-2.2740974085116652,2.900955236844581
137,5.1190620577668877,0.11883232940283966,5.8663030167232906
138,-1.8408274116992693,-3.3390280825549414,2.4584186546947882
139,-2.2037544941722316,4.7237651177707534,5.9243966430192554
140,-0.49767859128844527,2.07428541165807,2.1464659458554229
141,4.8760055179194026,3.695685841298292,5.398167345060104
142,-0.078239146226764977,-4.1839519925356505,2.9581650635275212
143,0.019647438350426705,3.5986656891080808,2.6269429639000887
144,2.1134000516632261,-2.2610761786532545,4.5253317598353977
145,2.3514159565339674,-0.6944163281327993,2.1150335449933286
146,-3.8159862984613535,-5.1433440860478115,1.0259567325275729
147,0.96744642957798543,1.9422867698031794,1.715521114830469
148,2.4903300200389209,3.967055651981787,0.27533570844133937
149,-4.913507279409755,-3.3688762894151631,3.3567303181823909
150,-1.5172888443859585,-0.37827840646798655,0.74438199717194742
151,0.25648418551538821,4.3296730479928041,4.6236134542309122
152,0.92521377078300282,4.9188373505651306,4.7046005955717112
153,-4.2488310672771998,-4.3354593881816772,1.5082428094287947
154,-0.66608650815083359,-0.31681989640359115,5.6518702863884682
155,-0.60081610545160236,-1.4093370616324763,3.577895215488021
156,-2.0550752218497514,-1.5354579364911376,1.4821020776759815
