# prefix=N70_job5048470_task70 run_id=70 seed=12345 L=6.5286934763919522 best_feas=4.7180739407420462e-11 N=70
i,cx,cy,theta_rad
0,-1.7884494930974744,-1.7630148327867032,5.8584281114641152
1,0.56476279565101428,2.819000659652914,3.8511354601099321
2,2.8163202853992795,0.53548784462459953,0.81981930603402686
3,-2.1118049025910266,1.8493230920063926,0.17807117005156109
4,-1.4614346639142768,-2.891011240674354,4.3423764477157123
5,0.71890129000600189,-1.3782055082259614,0.54431503768805167
6,1.2748003686138343,1.4503096939980453,0.67334269614733133
7,-1.6122814261524547,-2.5047620206273722,5.2089376689259481
8,2.2440502014393289,0.38942693433224929,2.6303683586241569
9,-0.14924724899342701,0.77362301887835483,3.0414277775127072
10,-0.31049906121365611,-2.2811906996077354,1.1448357736660431
11,0.44834779340698011,2.1411066718669485,0.58103312856979039
12,-0.45865979331554102,-0.31992207447933679,5.0372108528839394
13,1.4108815281299192,2.4078481678711725,0.37439709903586893
14,1.3314268312321924,-1.4707916954161249,2.0616109754945269
15,1.7129263517661903,1.2293144127272271,4.8147357757708953
16,-3.0307186612495256,0.17871125002964863,4.9073593414842129
17,-1.219139842598653,2.4883291533533982,0.60880344174684542
18,-2.6909346176230851,-2.8534201708357156,4.6995900743760401
19,1.7863585952050678,-2.8736846903082904,4.3270804306567463
20,0.33081917973205971,-2.8497842611242947,4.3576673190636495
21,2.2481781341992817,1.7557994179717455,5.8506177332747447
22,1.5403070029714017,-1.044782000518391,0.78892805338550742
23,-2.2437894818575583,1.4141618888531375,1.8745944417230065
24,-0.38704882246868927,-1.2070651905694947,1.1294871738900389
25,2.0069480490897109,2.3935038237426176,2.4674884732670392
26,-1.9865260648357055,-0.79453731778886383,4.808283581139106
27,-0.97178826081308523,0.94329858134238342,4.8336990438204817
28,-0.66773331660462332,2.6160969104960468,5.6156041433087465
29,2.9345838392022352,1.4296177879467939,3.4945228843578211
30,-0.75934027974317009,-2.6208715677516512,4.1136087169672839
31,-2.0237034290891298,3.0289746907013217,3.7297390621666326
32,2.9002749810020712,-1.9669455519318666,1.7630249705509391
33,-0.88311240461997209,2.1905755238899896,3.010195909500478
34,0.65579284347532529,1.1741307628884372,0.34310271639282375
35,-2.9848027113059374,-0.7683226759743168,3.9842240147162413
36,1.57572494420458,0.25631374576303995,2.8159095931159963
37,1.3164686539173962,-2.0253287224076937,5.0245683805187529
38,1.4653534438871498,0.68774494966415467,0.91117658023300441
39,-1.3610521758916074,0.99287031946476545,0.53373557591113974
40,-1.0331912601287945,-1.2564593301505114,2.6176726261045307
41,2.5256404954055602,3.0318823607760526,2.6956955000032745
42,-0.70363416497292763,-0.5458690504532947,1.5379175258515116
43,2.1037116867082153,-0.96431480996966434,2.7468426551207186
44,2.4119919096407156,-2.6033974373854685,1.2058858710914451
45,0.93180889499291797,-2.5327851594955777,4.1024227574752308
46,-2.1316215074277989,0.79805596819802371,1.1492390468074056
47,-0.85551331919862217,-0.088600341478608735,5.8417036853331439
48,-2.3505396301710273,2.7503559821027652,1.2735665676158605
49,0.67789792202121413,0.16186828865848338,0.20449814455346321
50,-2.0678177604272867,-2.1180270991545029,3.4235659253364319
51,-2.844543788739148,2.1345295623708109,2.8357971894214242
52,-1.129717705635104,0.41094922374028026,1.2466821035028708
53,-0.095638944130231052,-0.83353895526922428,5.8289210662764788
54,-0.2243340498366001,2.3522417647868834,3.0954451474045963
55,0.019438985950121945,1.4401373564221076,3.5017704367405327
56,2.8733186357258274,0.091401220503579517,2.0304343318065472
57,-1.8509313888562029,-0.11104639344240852,4.8443093073107137
58,2.8554160083641196,-2.9343087342099072,5.8195248143307827
59,-1.4684449305595619,1.9735621143285469,3.4926641374695273
60,-2.2964113349895094,-1.4088810231773783,5.1217868731809579
61,2.7221259566799421,-1.1337782434641557,2.3942351353794593
62,0.90093392368726877,-0.37733850220378151,5.8602892368484358
63,0.47415646836326342,-1.7555619180385764,2.4855089130909134
64,-2.7350957654160153,-2.2104537165541016,2.453479982880856
65,-2.8461589926835087,-1.8844262421806595,0.25009291948991819
66,-2.4947044947979649,-0.46651779092817408,5.9063895069664092
67,3.0426703170710954,-0.51130396384734611,1.2653907939724971
68,-0.084581500363276246,-1.6741619432456754,1.9235132742665775
69,2.9075159977652039,1.8946629705353712,6.1408916961540916
