run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
0,42,erms,20,10,0.00,0,3.546266,1.000000e+30,0.000000e+00,0,,probe_start
0,42,erms,20,10,6.00,0,3.546266,3.224689e-03,3.224689e-03,0,,probe_end
0,42,erms,20,10,6.00,1,4.211190,3.224689e-03,0.000000e+00,0,,probe_start
0,42,erms,20,10,9.00,1,4.211190,0.000000e+00,0.000000e+00,1,4.211190,probe_end
0,42,erms,20,10,9.00,2,3.878728,0.000000e+00,0.000000e+00,1,4.211190,probe_start
0,42,erms,20,10,15.00,2,3.878728,0.000000e+00,4.100638e-04,1,4.211190,probe_end
0,42,erms,20,10,15.00,3,4.044959,0.000000e+00,0.000000e+00,1,4.211190,probe_start
0,42,erms,20,10,18.00,3,4.044959,0.000000e+00,0.000000e+00,1,4.044959,probe_end
0,42,erms,20,10,18.00,4,3.961844,0.000000e+00,0.000000e+00,1,4.044959,probe_start
0,42,erms,20,10,24.00,4,3.961844,0.000000e+00,1.983528e-03,1,4.044959,probe_end
0,42,erms,20,10,24.00,5,4.003401,0.000000e+00,0.000000e+00,1,4.044959,probe_start
0,42,erms,20,10,27.00,5,4.003401,0.000000e+00,5.937945e-07,1,4.003401,probe_end
0,42,erms,20,10,27.00,6,3.982623,0.000000e+00,0.000000e+00,1,4.003401,probe_start
0,42,erms,20,10,39.00,6,3.982623,0.000000e+00,3.850229e-04,1,4.003401,probe_end
0,42,erms,20,10,39.00,7,3.993012,0.000000e+00,0.000000e+00,1,4.003401,probe_start
0,42,erms,20,10,40.00,7,3.993012,0.000000e+00,2.656791e-08,1,3.993012,probe_end
0,42,erms,20,10,40.00,8,3.987817,0.000000e+00,0.000000e+00,1,3.993012,probe_start
0,42,erms,20,10,45.00,8,3.987817,0.000000e+00,0.000000e+00,1,3.987817,probe_end
0,42,erms,20,10,45.00,9,3.985220,0.000000e+00,0.000000e+00,1,3.987817,probe_start
0,42,erms,20,10,57.00,9,3.985220,0.000000e+00,4.344342e-03,1,3.987817,probe_end
