run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,42,erms,20,10,0,0.00,6.00,3.546266,4.876115,3.546266,6.00,6.00,0,3.224689e-03,3.224689e-03,1053,,1.329850
0,42,erms,20,10,1,6.00,9.00,3.546266,4.211190,4.211190,6.00,3.00,1,0.000000e+00,0.000000e+00,941,4.211190,0.664925
0,42,erms,20,10,2,9.00,15.00,3.878728,4.211190,3.878728,6.00,6.00,0,4.100638e-04,4.100638e-04,967,4.211190,0.332462
0,42,erms,20,10,3,15.00,18.00,3.878728,4.044959,4.044959,6.00,3.00,1,0.000000e+00,0.000000e+00,577,4.044959,0.166231
0,42,erms,20,10,4,18.00,24.00,3.961844,4.044959,3.961844,6.00,6.00,0,1.983528e-03,1.983528e-03,962,4.044959,0.083116
0,42,erms,20,10,5,24.00,27.00,3.961844,4.003401,4.003401,12.00,3.00,1,5.937945e-07,5.937945e-07,534,4.003401,0.041558
0,42,erms,20,10,6,27.00,39.00,3.982623,4.003401,3.982623,12.00,12.00,0,3.850229e-04,3.850229e-04,1988,4.003401,0.020779
0,42,erms,20,10,7,39.00,40.00,3.982623,3.993012,3.993012,12.00,1.00,1,2.656791e-08,2.656791e-08,290,3.993012,0.010389
0,42,erms,20,10,8,40.00,45.00,3.982623,3.987817,3.987817,12.00,5.00,1,0.000000e+00,0.000000e+00,746,3.987817,0.005195
0,42,erms,20,10,9,45.00,57.00,3.985220,3.987817,3.985220,12.00,12.00,0,4.344342e-03,4.344342e-03,1897,3.987817,0.002597
