run_id,seed,method,N,R,wall_sec,probe_idx,L_current,best_energy,best_feas,feasible_ever,L_best,event
3,42,pt,50,10,0.00,0,6.308031,1.000000e+30,0.000000e+00,0,,probe_start
3,42,pt,50,10,10.00,0,6.308031,2.116779e+00,2.116779e+00,0,,probe_end
3,42,pt,50,10,10.00,1,7.709815,2.116779e+00,0.000000e+00,0,,probe_start
3,42,pt,50,10,20.00,1,7.709815,1.392759e+00,1.392759e+00,0,,probe_end
3,42,pt,50,10,20.00,2,8.410707,1.392759e+00,0.000000e+00,0,,probe_start
3,42,pt,50,10,30.00,2,8.410707,1.122925e+00,1.122925e+00,0,,probe_end
3,42,pt,50,10,30.00,3,8.761154,1.122925e+00,0.000000e+00,0,,probe_start
3,42,pt,50,10,40.00,3,8.761154,4.076127e-01,4.076127e-01,0,,probe_end
3,42,pt,50,10,40.00,4,8.936377,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,50.00,4,8.936377,4.076127e-01,8.305364e-01,0,,probe_end
3,42,pt,50,10,50.00,5,9.023988,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,70.00,5,9.023988,4.076127e-01,9.452021e-01,0,,probe_end
3,42,pt,50,10,70.00,6,9.067794,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,90.00,6,9.067794,4.076127e-01,1.786225e+00,0,,probe_end
3,42,pt,50,10,90.00,7,9.089697,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,110.00,7,9.089697,4.076127e-01,1.461133e+00,0,,probe_end
3,42,pt,50,10,110.00,8,9.100648,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,130.00,8,9.100648,4.076127e-01,1.186372e+00,0,,probe_end
3,42,pt,50,10,130.00,9,9.106124,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,150.00,9,9.106124,4.076127e-01,9.165183e-01,0,,probe_end
3,42,pt,50,10,150.00,10,9.108862,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,190.00,10,9.108862,4.076127e-01,1.247106e+00,0,,probe_end
3,42,pt,50,10,190.00,11,9.110231,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,230.00,11,9.110231,4.076127e-01,7.234262e-01,0,,probe_end
3,42,pt,50,10,230.00,12,9.110915,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,270.00,12,9.110915,4.076127e-01,1.030343e+00,0,,probe_end
3,42,pt,50,10,270.00,13,9.111258,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,310.00,13,9.111258,4.076127e-01,6.011224e-01,0,,probe_end
3,42,pt,50,10,310.00,14,9.111429,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,350.00,14,9.111429,4.076127e-01,2.047611e+00,0,,probe_end
3,42,pt,50,10,350.00,15,9.111514,4.076127e-01,0.000000e+00,0,,probe_start
3,42,pt,50,10,360.00,15,9.111514,4.076127e-01,1.222887e+00,0,,probe_end
